sheet,cell,row,column,column_letter,data_type,is_date,value,formula,style_id,number_format,font_name,font_size,bold,italic,underline,font_color_rgb,fill_type,fill_fg_rgb,align_h,align_v,wrap_text,text_rotation,border_left,border_right,border_top,border_bottom,locked,hidden_formula,hyperlink_target,comment_author,comment_text,merged_range,row_height,column_width
Cover,AE4,4,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF4,4,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B5,5,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE5,5,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF5,5,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B6,6,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE6,6,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF6,6,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B7,7,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE7,7,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF7,7,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B8,8,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE8,8,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF8,8,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B9,9,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE9,9,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF9,9,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B10,10,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE10,10,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF10,10,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B11,11,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE11,11,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF11,11,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B12,12,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE12,12,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF12,12,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B13,13,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE13,13,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF13,13,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B14,14,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE14,14,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF14,14,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B15,15,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE15,15,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF15,15,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B16,16,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE16,16,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF16,16,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B17,17,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE17,17,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF17,17,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B18,18,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE18,18,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF18,18,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B19,19,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE19,19,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF19,19,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B20,20,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE20,20,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF20,20,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B21,21,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE21,21,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF21,21,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B22,22,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE22,22,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF22,22,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B23,23,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE23,23,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
Cover,AF23,23,32,AF,n,False,,,19,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,medium,,,False,False,,,,,16.05,3.77734375
Cover,B24,24,2,B,n,False,,,17,General,Aptos,12.0,False,False,,,,00000000,,center,,0,thin,,,,False,False,,,,,16.05,3.77734375
Cover,AE24,24,31,AE,n,False,,,18,General,Aptos,12.0,False,False,,,,00000000,,center,,0,,thin,,,False,False,,,,,16.05,7.77734375
