sheet,cell,row,column,column_letter,data_type,is_date,value,formula,style_id,number_format,font_name,font_size,bold,italic,underline,font_color_rgb,fill_type,fill_fg_rgb,align_h,align_v,wrap_text,text_rotation,border_left,border_right,border_top,border_bottom,locked,hidden_formula,hyperlink_target,comment_author,comment_text,merged_range,row_height,column_width
MCC-PLC,G6,6,7,G,s,False,TERMINALS,,160,0,Aptos,18.0,True,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,60.0,20.109375
MCC-PLC,I6,6,9,I,s,False,MCC   ,,160,0,Aptos,18.0,True,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,60.0,25.109375
MCC-PLC,J6,6,10,J,s,False,TERMINAL,,160,0,Aptos,18.0,True,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,60.0,28.44140625
MCC-PLC,L6,6,12,L,s,False,DRIVE TAG,,160,0,Aptos,18.0,True,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,60.0,36.44140625
MCC-PLC,M6,6,13,M,s,False,DRIVE DESCRIPTION,,160,0,Aptos,18.0,True,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,60.0,68.109375
MCC-PLC,N6,6,14,N,s,False,SIGNAL DESCRIPTION,,160,0,Aptos,18.0,True,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,60.0,58.21875
MCC-PLC,P6,6,16,P,n,False,,,89,General,Arial,14.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,60.0,41.0
MCC-PLC,B7,7,2,B,s,False,MCC PANEL TO PLC,,183,0,Aptos,18.0,True,False,,,solid,Values must be of type <class 'str'>,center,center,,0,thin,thin,thin,thin,True,False,,,,B7:O7,30.0,12.88671875
MCC-PLC,P7,7,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,B8,8,2,B,s,False,FILTER ANNEXURE,,176,0,Aptos,18.0,True,False,,,solid,Values must be of type <class 'str'>,center,center,,0,thin,thin,thin,thin,True,False,,,,B8:O8,30.0,12.88671875
MCC-PLC,P8,8,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,B9,9,2,B,f,False,=(ROW()-9)/10+1,=(ROW()-9)/10+1,167,General,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,B9:B18,30.0,12.88671875
MCC-PLC,C9,9,3,C,f,False,"=CONCATENATE(L9,"" - "","" "",""PLC"")","=CONCATENATE(L9,"" - "","" "",""PLC"")",157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,C9:C18,30.0,37.5546875
MCC-PLC,D9,9,4,D,s,False,"10C x 1.0 SQ.MM
(9 & 10TH CORE SPARE)",,156,0,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,D9:D18,30.0,45.0
MCC-PLC,E9,9,5,E,s,False,1C,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,10.6640625
MCC-PLC,F9,9,6,F,s,False,DX3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,22.33203125
MCC-PLC,G9,9,7,G,n,False,2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
MCC-PLC,H9,9,8,H,f,False,"=CONCATENATE(G9,""-"",F9,""/"",I9,""-"",J9)","=CONCATENATE(G9,""-"",F9,""/"",I9,""-"",J9)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
MCC-PLC,I9,9,9,I,s,False,1F4:X3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,25.109375
MCC-PLC,J9,9,10,J,n,False,1,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,28.44140625
MCC-PLC,K9,9,11,K,f,False,"=CONCATENATE(J9,""-"",I9,""/"",F9,""-"",G9)","=CONCATENATE(J9,""-"",I9,""/"",F9,""-"",G9)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,33.44140625
MCC-PLC,L9,9,12,L,s,False,WT-AC-01A,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,L9:L18,30.0,36.44140625
MCC-PLC,M9,9,13,M,s,False,AIR COMPRESSOR-01,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,M9:M18,30.0,68.109375
