sheet,cell,row,column,column_letter,data_type,is_date,value,formula,style_id,number_format,font_name,font_size,bold,italic,underline,font_color_rgb,fill_type,fill_fg_rgb,align_h,align_v,wrap_text,text_rotation,border_left,border_right,border_top,border_bottom,locked,hidden_formula,hyperlink_target,comment_author,comment_text,merged_range,row_height,column_width
FIELD ANALOG INST- PLC,C8,8,3,C,s,False,20GDS000LT001,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,C8:C9,30.0,31.0
FIELD ANALOG INST- PLC,D8,8,4,D,s,False,2P x 1.0 SQ.MM,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,D8:D9,30.0,26.21875
FIELD ANALOG INST- PLC,E8,8,5,E,s,False,AX2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,18.88671875
FIELD ANALOG INST- PLC,F8,8,6,F,n,False,10,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
FIELD ANALOG INST- PLC,G8,8,7,G,f,False,"=CONCATENATE(F8,""-"",E8,""/"",I8,""-"",J8)","=CONCATENATE(F8,""-"",E8,""/"",I8,""-"",J8)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
FIELD ANALOG INST- PLC,H8,8,8,H,f,False,"=CONCATENATE(I8,""-"",J8,""/"",E8,""-"",F8)","=CONCATENATE(I8,""-"",J8,""/"",E8,""-"",F8)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,36.5546875
FIELD ANALOG INST- PLC,I8,8,9,I,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,21.0
FIELD ANALOG INST- PLC,J8,8,10,J,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,K8,8,11,K,f,False,"=CONCATENATE(I8,""-"",J8,""/"",N8,O8)","=CONCATENATE(I8,""-"",J8,""/"",N8,O8)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,L8,8,12,L,s,False,2P x 1.0 SQ.MM,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,L8:L9,30.0,39.33203125
FIELD ANALOG INST- PLC,M8,8,13,M,f,False,"=CONCATENATE(N8,O8,""/"",I8,""-"",J8)","=CONCATENATE(N8,O8,""/"",I8,""-"",J8)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,N8,8,14,N,f,False,=C8,=C8,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,31.0
FIELD ANALOG INST- PLC,O8,8,15,O,s,False,(+),,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,P8,8,16,P,s,False,Clarifier Distribution Chamber - Level measurement,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,P8:P9,30.0,88.21875
FIELD ANALOG INST- PLC,Q8,8,17,Q,n,False,,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,Q8:Q9,30.0,17.109375
FIELD ANALOG INST- PLC,AE8,8,31,AE,n,False,,,10,General,Arial,10.0,False,False,,,solid,FFFFFF00,,,,0,,medium,,,True,False,,,,,30.0,13.0
FIELD ANALOG INST- PLC,E9,9,5,E,s,False,AX2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,18.88671875
FIELD ANALOG INST- PLC,F9,9,6,F,n,False,11,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
FIELD ANALOG INST- PLC,G9,9,7,G,f,False,"=CONCATENATE(F9,""-"",E9,""/"",I9,""-"",J9)","=CONCATENATE(F9,""-"",E9,""/"",I9,""-"",J9)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
FIELD ANALOG INST- PLC,H9,9,8,H,f,False,"=CONCATENATE(I9,""-"",J9,""/"",E9,""-"",F9)","=CONCATENATE(I9,""-"",J9,""/"",E9,""-"",F9)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,36.5546875
FIELD ANALOG INST- PLC,I9,9,9,I,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,21.0
FIELD ANALOG INST- PLC,J9,9,10,J,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,K9,9,11,K,f,False,"=CONCATENATE(I9,""-"",J9,""/"",N9,O9)","=CONCATENATE(I9,""-"",J9,""/"",N9,O9)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,M9,9,13,M,f,False,"=CONCATENATE(N9,O9,""/"",I9,""-"",J9)","=CONCATENATE(N9,O9,""/"",I9,""-"",J9)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,N9,9,14,N,f,False,=N8,=N8,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,31.0
FIELD ANALOG INST- PLC,O9,9,15,O,s,False,(-),,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,AE9,9,31,AE,n,False,,,10,General,Arial,10.0,False,False,,,solid,FFFFFF00,,,,0,,medium,,,True,False,,,,,30.0,13.0
FIELD ANALOG INST- PLC,B10,10,2,B,f,False,=B8+1,=B8+1,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,B10:B11,30.0,12.88671875
FIELD ANALOG INST- PLC,C10,10,3,C,s,False,20GAC000FT001,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,C10:C11,30.0,31.0
FIELD ANALOG INST- PLC,D10,10,4,D,s,False,2P x 1.0 SQ.MM,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,D10:D11,30.0,26.21875
FIELD ANALOG INST- PLC,E10,10,5,E,s,False,AX3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,18.88671875
FIELD ANALOG INST- PLC,F10,10,6,F,n,False,2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
FIELD ANALOG INST- PLC,G10,10,7,G,f,False,"=CONCATENATE(F10,""-"",E10,""/"",I10,""-"",J10)","=CONCATENATE(F10,""-"",E10,""/"",I10,""-"",J10)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
FIELD ANALOG INST- PLC,H10,10,8,H,f,False,"=CONCATENATE(I10,""-"",J10,""/"",E10,""-"",F10)","=CONCATENATE(I10,""-"",J10,""/"",E10,""-"",F10)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,36.5546875
FIELD ANALOG INST- PLC,I10,10,9,I,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,21.0
FIELD ANALOG INST- PLC,J10,10,10,J,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,K10,10,11,K,f,False,"=CONCATENATE(I10,""-"",J10,""/"",N10,O10)","=CONCATENATE(I10,""-"",J10,""/"",N10,O10)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,L10,10,12,L,s,False,2P x 1.0 SQ.MM,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,L10:L11,30.0,39.33203125
FIELD ANALOG INST- PLC,M10,10,13,M,f,False,"=CONCATENATE(N10,O10,""/"",I10,""-"",J10)","=CONCATENATE(N10,O10,""/"",I10,""-"",J10)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,N10,10,14,N,f,False,=C10,=C10,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,31.0
FIELD ANALOG INST- PLC,O10,10,15,O,s,False,(+),,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,P10,10,16,P,s,False,Raw Water measuring Channel with flume - Flow measurement,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,P10:P11,30.0,88.21875
FIELD ANALOG INST- PLC,Q10,10,17,Q,n,False,,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,Q10:Q11,30.0,17.109375
FIELD ANALOG INST- PLC,AE10,10,31,AE,n,False,,,10,General,Arial,10.0,False,False,,,solid,FFFFFF00,,,,0,,medium,,,True,False,,,,,30.0,13.0
FIELD ANALOG INST- PLC,E11,11,5,E,s,False,AX3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,18.88671875
FIELD ANALOG INST- PLC,F11,11,6,F,n,False,3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
FIELD ANALOG INST- PLC,G11,11,7,G,f,False,"=CONCATENATE(F11,""-"",E11,""/"",I11,""-"",J11)","=CONCATENATE(F11,""-"",E11,""/"",I11,""-"",J11)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
FIELD ANALOG INST- PLC,H11,11,8,H,f,False,"=CONCATENATE(I11,""-"",J11,""/"",E11,""-"",F11)","=CONCATENATE(I11,""-"",J11,""/"",E11,""-"",F11)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,36.5546875
FIELD ANALOG INST- PLC,I11,11,9,I,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,21.0
FIELD ANALOG INST- PLC,J11,11,10,J,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,K11,11,11,K,f,False,"=CONCATENATE(I11,""-"",J11,""/"",N11,O11)","=CONCATENATE(I11,""-"",J11,""/"",N11,O11)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,M11,11,13,M,f,False,"=CONCATENATE(N11,O11,""/"",I11,""-"",J11)","=CONCATENATE(N11,O11,""/"",I11,""-"",J11)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,N11,11,14,N,f,False,=N10,=N10,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,31.0
FIELD ANALOG INST- PLC,O11,11,15,O,s,False,(-),,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,AE11,11,31,AE,n,False,,,10,General,Arial,10.0,False,False,,,solid,FFFFFF00,,,,0,,medium,,,True,False,,,,,30.0,13.0
FIELD ANALOG INST- PLC,B12,12,2,B,f,False,=B10+1,=B10+1,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,B12:B13,30.0,12.88671875
FIELD ANALOG INST- PLC,C12,12,3,C,s,False,20GAC002TU001,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,C12:C13,30.0,31.0
FIELD ANALOG INST- PLC,D12,12,4,D,s,False,2P x 1.0 SQ.MM,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,D12:D13,30.0,26.21875
FIELD ANALOG INST- PLC,E12,12,5,E,s,False,AX1,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,18.88671875
FIELD ANALOG INST- PLC,F12,12,6,F,n,False,2,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
FIELD ANALOG INST- PLC,G12,12,7,G,f,False,"=CONCATENATE(F12,""-"",E12,""/"",I12,""-"",J12)","=CONCATENATE(F12,""-"",E12,""/"",I12,""-"",J12)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
FIELD ANALOG INST- PLC,H12,12,8,H,f,False,"=CONCATENATE(I12,""-"",J12,""/"",E12,""-"",F12)","=CONCATENATE(I12,""-"",J12,""/"",E12,""-"",F12)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,36.5546875
FIELD ANALOG INST- PLC,I12,12,9,I,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,21.0
FIELD ANALOG INST- PLC,J12,12,10,J,s,False,*,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,K12,12,11,K,f,False,"=CONCATENATE(I12,""-"",J12,""/"",N12,O12)","=CONCATENATE(I12,""-"",J12,""/"",N12,O12)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,L12,12,12,L,s,False,2P x 1.0 SQ.MM,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,L12:L13,30.0,39.33203125
FIELD ANALOG INST- PLC,M12,12,13,M,f,False,"=CONCATENATE(N12,O12,""/"",I12,""-"",J12)","=CONCATENATE(N12,O12,""/"",I12,""-"",J12)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,40.44140625
FIELD ANALOG INST- PLC,N12,12,14,N,f,False,=C12,=C12,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,31.0
FIELD ANALOG INST- PLC,O12,12,15,O,s,False,(+),,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,17.88671875
FIELD ANALOG INST- PLC,P12,12,16,P,s,False,Raw water inlet - Turbidity measurement,,157,General,Aptos,18.0,False,False,,,,00000000,center,center,True,0,thin,thin,thin,thin,True,False,,,,P12:P13,30.0,88.21875
FIELD ANALOG INST- PLC,Q12,12,17,Q,n,False,,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,Q12:Q13,30.0,17.109375
FIELD ANALOG INST- PLC,AE12,12,31,AE,n,False,,,10,General,Arial,10.0,False,False,,,solid,FFFFFF00,,,,0,,medium,,,True,False,,,,,30.0,13.0
